SEIL1330XB_CS3
 1.00000    -0.00000
 0.99980     0.00006
 0.99921     0.00022
 0.99826     0.00049
 0.99696     0.00084
 0.99530     0.00130
 0.99332     0.00186
 0.99100     0.00250
 0.98834     0.00324
 0.98537     0.00407
 0.98209     0.00499
 0.97850     0.00600
 0.97460     0.00709
 0.97040     0.00828
 0.96592     0.00955
 0.96117     0.01089
 0.95613     0.01231
 0.95082     0.01381
 0.94527     0.01537
 0.93945     0.01698
 0.93335     0.01864
 0.92698     0.02038
 0.92037     0.02218
 0.91351     0.02404
 0.90639     0.02597
 0.89904     0.02799
 0.89149     0.03007
 0.88374     0.03219
 0.87576     0.03437
 0.86759     0.03663
 0.85925     0.03894
 0.85074     0.04127
 0.84204     0.04365
 0.83319     0.04609
 0.82422     0.04857
 0.81510     0.05104
 0.80583     0.05353
 0.79643     0.05606
 0.78694     0.05860
 0.77735     0.06111
 0.76762     0.06361
 0.75780     0.06612
 0.74791     0.06861
 0.73793     0.07103
 0.72784     0.07342
 0.71766     0.07580
 0.70743     0.07812
 0.69713     0.08037
 0.68671     0.08256
 0.67623     0.08473
 0.66572     0.08683
 0.65514     0.08884
 0.64446     0.09078
 0.63374     0.09269
 0.62300     0.09452
 0.61221     0.09624
 0.60133     0.09788
 0.59042     0.09949
 0.57952     0.10101
 0.56858     0.10241
 0.55757     0.10374
 0.54655     0.10502
 0.53554     0.10621
 0.52452     0.10728
 0.51345     0.10827
 0.50238     0.10922
 0.49136     0.11007
 0.48033     0.11080
 0.46928     0.11145
 0.45825     0.11206
 0.44729     0.11257
 0.43635     0.11296
 0.42541     0.11326
 0.41451     0.11352
 0.40370     0.11369
 0.39294     0.11372
 0.38218     0.11367
 0.37149     0.11358
 0.36092     0.11340
 0.35041     0.11307
 0.33991     0.11265
 0.32948     0.11222
 0.31920     0.11172
 0.30902     0.11109
 0.29890     0.11038
 0.28889     0.10963
 0.27903     0.10879
 0.26929     0.10783
 0.25963     0.10678
 0.25009     0.10569
 0.24072     0.10451
 0.23148     0.10322
 0.22234     0.10184
 0.21334     0.10042
 0.20451     0.09892
 0.19583     0.09731
 0.18727     0.09562
 0.17886     0.09389
 0.17064     0.09209
 0.16257     0.09018
 0.15464     0.08821
 0.14687     0.08621
 0.13930     0.08414
 0.13190     0.08198
 0.12464     0.07976
 0.11757     0.07752
 0.11070     0.07522
 0.10402     0.07284
 0.09748     0.07042
 0.09114     0.06799
 0.08502     0.06551
 0.07909     0.06296
 0.07331     0.06039
 0.06774     0.05782
 0.06240     0.05521
 0.05725     0.05256
 0.05227     0.04989
 0.04750     0.04724
 0.04297     0.04458
 0.03864     0.04188
 0.03449     0.03919
 0.03055     0.03655
 0.02687     0.03391
 0.02339     0.03125
 0.02010     0.02863
 0.01704     0.02607
 0.01425     0.02354
 0.01167     0.02102
 0.00928     0.01856
 0.00715     0.01619
 0.00531     0.01388
 0.00372     0.01158
 0.00234     0.00938
 0.00128     0.00730
 0.00060     0.00525
 0.00021     0.00309
-0.00007     0.00088
-0.00027    -0.00118
-0.00022    -0.00296
 0.00026    -0.00457
 0.00115    -0.00618
 0.00231    -0.00787
 0.00360    -0.00950
 0.00509    -0.01093
 0.00695    -0.01216
 0.00922    -0.01331
 0.01182    -0.01446
 0.01468    -0.01555
 0.01786    -0.01654
 0.02139    -0.01751
 0.02516    -0.01848
 0.02914    -0.01937
 0.03339    -0.02009
 0.03802    -0.02071
 0.04297    -0.02133
 0.04816    -0.02189
 0.05363    -0.02234
 0.05944    -0.02274
 0.06552    -0.02314
 0.07181    -0.02346
 0.07836    -0.02366
 0.08525    -0.02379
 0.09242    -0.02391
 0.09979    -0.02397
 0.10742    -0.02391
 0.11537    -0.02379
 0.12358    -0.02367
 0.13197    -0.02348
 0.14062    -0.02319
 0.14957    -0.02283
 0.15877    -0.02248
 0.16814    -0.02208
 0.17775    -0.02157
 0.18764    -0.02102
 0.19775    -0.02048
 0.20802    -0.01990
 0.21850    -0.01922
 0.22925    -0.01850
 0.24018    -0.01781
 0.25126    -0.01708
 0.26253    -0.01626
 0.27403    -0.01541
 0.28571    -0.01460
 0.29749    -0.01376
 0.30944    -0.01285
 0.32160    -0.01192
 0.33389    -0.01104
 0.34627    -0.01013
 0.35879    -0.00916
 0.37148    -0.00820
 0.38428    -0.00729
 0.39713    -0.00636
 0.41009    -0.00540
 0.42319    -0.00445
 0.43635    -0.00355
 0.44954    -0.00266
 0.46280    -0.00174
 0.47616    -0.00085
 0.48954    -0.00003
 0.50291     0.00078
 0.51632     0.00161
 0.52978     0.00239
 0.54323     0.00309
 0.55661     0.00377
 0.56998     0.00446
 0.58336     0.00509
 0.59667     0.00566
 0.60990     0.00620
 0.62308     0.00674
 0.63621     0.00722
 0.64924     0.00762
 0.66213     0.00799
 0.67493     0.00837
 0.68765     0.00868
 0.70021     0.00892
 0.71261     0.00914
 0.72487     0.00935
 0.73700     0.00951
 0.74895     0.00960
 0.76069     0.00966
 0.77227     0.00972
 0.78367     0.00972
 0.79485     0.00966
 0.80579     0.00958
 0.81653     0.00949
 0.82706     0.00934
 0.83732     0.00914
 0.84731     0.00894
 0.85706     0.00872
 0.86657     0.00846
 0.87579     0.00816
 0.88470     0.00786
 0.89336     0.00755
 0.90173     0.00720
 0.90978     0.00682
 0.91751     0.00644
 0.92495     0.00607
 0.93208     0.00566
 0.93888     0.00523
 0.94532     0.00481
 0.95144     0.00439
 0.95722     0.00395
 0.96264     0.00351
 0.96769     0.00309
 0.97239     0.00270
 0.97673     0.00231
 0.98071     0.00193
 0.98431     0.00159
 0.98755     0.00128
 0.99042     0.00099
 0.99292     0.00073
 0.99505     0.00052
 0.99680     0.00034
 0.99818     0.00019
 0.99918     0.00008
 0.99979     0.00002
 1.00000    -0.00000
