SEIL1330XD_CS3_2_ref
 1.00000    -0.00000
 0.99676     0.00015
 0.99164     0.00041
 0.98616     0.00076
 0.98030     0.00119
 0.97407     0.00173
 0.96749     0.00237
 0.96060     0.00312
 0.95344     0.00398
 0.94606     0.00494
 0.93848     0.00600
 0.93073     0.00714
 0.92287     0.00835
 0.91491     0.00964
 0.90686     0.01099
 0.89874     0.01241
 0.89057     0.01388
 0.88233     0.01541
 0.87407     0.01698
 0.86575     0.01861
 0.85738     0.02028
 0.84898     0.02199
 0.84056     0.02372
 0.83212     0.02549
 0.82365     0.02729
 0.81515     0.02912
 0.80666     0.03095
 0.79820     0.03279
 0.78973     0.03465
 0.78124     0.03650
 0.77272     0.03838
 0.76417     0.04026
 0.75561     0.04214
 0.74704     0.04401
 0.73846     0.04588
 0.72987     0.04773
 0.72132     0.04957
 0.71278     0.05137
 0.70426     0.05316
 0.69575     0.05492
 0.68727     0.05665
 0.67881     0.05835
 0.67035     0.06003
 0.66193     0.06166
 0.65352     0.06326
 0.64511     0.06483
 0.63672     0.06636
 0.62833     0.06785
 0.61994     0.06931
 0.61156     0.07073
 0.60320     0.07211
 0.59484     0.07345
 0.58647     0.07475
 0.57811     0.07602
 0.56976     0.07723
 0.56139     0.07842
 0.55305     0.07956
 0.54469     0.08065
 0.53632     0.08171
 0.52798     0.08273
 0.51963     0.08369
 0.51126     0.08462
 0.50289     0.08551
 0.49453     0.08635
 0.48615     0.08715
 0.47776     0.08791
 0.46937     0.08863
 0.46096     0.08930
 0.45254     0.08995
 0.44414     0.09055
 0.43574     0.09111
 0.42734     0.09163
 0.41897     0.09211
 0.41060     0.09254
 0.40222     0.09292
 0.39388     0.09327
 0.38553     0.09356
 0.37720     0.09382
 0.36890     0.09401
 0.36058     0.09416
 0.35229     0.09427
 0.34403     0.09432
 0.33577     0.09431
 0.32752     0.09426
 0.31929     0.09416
 0.31110     0.09400
 0.30293     0.09378
 0.29475     0.09350
 0.28660     0.09317
 0.27850     0.09278
 0.27040     0.09232
 0.26232     0.09182
 0.25430     0.09124
 0.24629     0.09061
 0.23831     0.08990
 0.23036     0.08913
 0.22245     0.08830
 0.21457     0.08739
 0.20673     0.08642
 0.19894     0.08539
 0.19119     0.08427
 0.18347     0.08308
 0.17582     0.08183
 0.16823     0.08049
 0.16068     0.07908
 0.15319     0.07760
 0.14579     0.07604
 0.13845     0.07440
 0.13119     0.07268
 0.12403     0.07089
 0.11697     0.06903
 0.11002     0.06708
 0.10319     0.06506
 0.09651     0.06298
 0.08998     0.06084
 0.08364     0.05864
 0.07749     0.05639
 0.07156     0.05411
 0.06588     0.05181
 0.06048     0.04951
