SD8020_ref
 1.00000     0.00000
 0.99515     0.00038
 0.98659     0.00127
 0.97669     0.00247
 0.96592     0.00384
 0.95479     0.00521
 0.94360     0.00651
 0.93230     0.00774
 0.92085     0.00893
 0.90929     0.01009
 0.89770     0.01124
 0.88609     0.01237
 0.87447     0.01350
 0.86284     0.01461
 0.85118     0.01572
 0.83952     0.01683
 0.82787     0.01793
 0.81622     0.01902
 0.80458     0.02011
 0.79293     0.02119
 0.78128     0.02226
 0.76964     0.02333
 0.75800     0.02439
 0.74636     0.02544
 0.73473     0.02647
 0.72310     0.02750
 0.71148     0.02851
 0.69986     0.02951
 0.68824     0.03049
 0.67661     0.03146
 0.66499     0.03241
 0.65337     0.03335
 0.64176     0.03427
 0.63014     0.03517
 0.61853     0.03605
 0.60692     0.03692
 0.59531     0.03776
 0.58370     0.03859
 0.57209     0.03939
 0.56049     0.04017
 0.54888     0.04094
 0.53728     0.04168
 0.52567     0.04239
 0.51407     0.04309
 0.50247     0.04375
 0.49087     0.04440
 0.47927     0.04502
 0.46768     0.04561
 0.45609     0.04617
 0.44450     0.04671
 0.43292     0.04722
 0.42134     0.04769
 0.40977     0.04814
 0.39819     0.04855
 0.38663     0.04892
 0.37506     0.04926
 0.36350     0.04957
 0.35194     0.04983
 0.34039     0.05006
 0.32885     0.05025
 0.31732     0.05039
 0.30580     0.05049
 0.29430     0.05054
 0.28280     0.05054
 0.27132     0.05049
 0.25986     0.05037
 0.24841     0.05020
 0.23697     0.04997
 0.22555     0.04967
 0.21416     0.04930
 0.20280     0.04885
 0.19148     0.04832
 0.18018     0.04771
 0.16893     0.04700
 0.15771     0.04619
 0.14655     0.04528
 0.13546     0.04425
 0.12444     0.04309
 0.11353     0.04179
 0.10274     0.04035
 0.09209     0.03874
 0.08160     0.03695
 0.07131     0.03496
 0.06135     0.03277
 0.05191     0.03040
 0.04312     0.02788
 0.03500     0.02520
 0.02777     0.02242
 0.02181     0.01976
 0.01710     0.01735
 0.01331     0.01516
 0.01016     0.01312
 0.00749     0.01116
 0.00532     0.00928
 0.00364     0.00752
 0.00235     0.00590
 0.00138     0.00443
 0.00070     0.00308
 0.00025     0.00181
 0.00003     0.00060
 0.00003    -0.00060
 0.00025    -0.00181
 0.00070    -0.00308
 0.00138    -0.00443
 0.00235    -0.00590
 0.00364    -0.00752
 0.00532    -0.00928
 0.00749    -0.01116
 0.01016    -0.01311
 0.01331    -0.01515
 0.01710    -0.01735
 0.02182    -0.01976
 0.02778    -0.02242
 0.03500    -0.02520
 0.04311    -0.02788
 0.05190    -0.03040
 0.06135    -0.03276
 0.07131    -0.03495
 0.08161    -0.03695
 0.09209    -0.03874
 0.10274    -0.04035
 0.11353    -0.04179
 0.12444    -0.04309
 0.13546    -0.04425
 0.14656    -0.04528
 0.15772    -0.04619
 0.16893    -0.04700
 0.18018    -0.04771
 0.19147    -0.04832
 0.20280    -0.04885
 0.21416    -0.04930
 0.22555    -0.04967
 0.23697    -0.04997
 0.24841    -0.05020
 0.25986    -0.05037
 0.27132    -0.05049
 0.28280    -0.05054
 0.29430    -0.05054
 0.30580    -0.05049
 0.31732    -0.05039
 0.32886    -0.05025
 0.34040    -0.05006
 0.35194    -0.04984
 0.36349    -0.04957
 0.37505    -0.04926
 0.38661    -0.04892
 0.39818    -0.04854
 0.40976    -0.04813
 0.42134    -0.04768
 0.43292    -0.04721
 0.44451    -0.04670
 0.45610    -0.04617
 0.46769    -0.04561
 0.47928    -0.04502
 0.49088    -0.04440
 0.50247    -0.04376
 0.51407    -0.04309
 0.52566    -0.04239
 0.53726    -0.04167
 0.54887    -0.04093
 0.56047    -0.04017
 0.57208    -0.03938
 0.58370    -0.03858
 0.59531    -0.03775
 0.60692    -0.03690
 0.61854    -0.03604
 0.63015    -0.03516
 0.64177    -0.03426
 0.65338    -0.03334
 0.66500    -0.03241
 0.67662    -0.03146
 0.68824    -0.03049
 0.69986    -0.02951
 0.71148    -0.02851
 0.72310    -0.02750
 0.73473    -0.02648
 0.74636    -0.02544
 0.75799    -0.02439
 0.76963    -0.02333
 0.78127    -0.02226
 0.79291    -0.02119
 0.80456    -0.02010
 0.81622    -0.01901
 0.82788    -0.01792
 0.83954    -0.01682
 0.85120    -0.01572
 0.86284    -0.01461
 0.87447    -0.01350
 0.88609    -0.01238
 0.89769    -0.01124
 0.90929    -0.01009
 0.92085    -0.00893
 0.93230    -0.00774
 0.94359    -0.00651
 0.95479    -0.00521
 0.96592    -0.00384
 0.97669    -0.00247
 0.98659    -0.00127
 0.99515    -0.00038
 1.00000     0.00000
