SEIL1230XD_CS4
 1.00000     0.00000
 0.99980     0.00002
 0.99922     0.00006
 0.99825     0.00014
 0.99691     0.00025
 0.99521     0.00039
 0.99313     0.00057
 0.99068     0.00079
 0.98787     0.00106
 0.98471     0.00138
 0.98118     0.00174
 0.97729     0.00216
 0.97305     0.00265
 0.96848     0.00320
 0.96357     0.00383
 0.95833     0.00452
 0.95277     0.00530
 0.94693     0.00616
 0.94077     0.00707
 0.93432     0.00806
 0.92758     0.00913
 0.92058     0.01027
 0.91329     0.01148
 0.90574     0.01277
 0.89795     0.01414
 0.88992     0.01559
 0.88166     0.01709
 0.87317     0.01868
 0.86448     0.02033
 0.85560     0.02205
 0.84652     0.02381
 0.83725     0.02564
 0.82781     0.02753
 0.81823     0.02946
 0.80848     0.03142
 0.79858     0.03342
 0.78855     0.03547
 0.77840     0.03754
 0.76812     0.03962
 0.75772     0.04172
 0.74722     0.04385
 0.73665     0.04597
 0.72597     0.04808
 0.71520     0.05019
 0.70436     0.05231
 0.69347     0.05439
 0.68250     0.05643
 0.67146     0.05846
 0.66038     0.06046
 0.64926     0.06241
 0.63808     0.06430
 0.62685     0.06616
 0.61559     0.06798
 0.60431     0.06973
 0.59299     0.07140
 0.58163     0.07303
 0.57026     0.07461
 0.55889     0.07611
 0.54750     0.07753
 0.53608     0.07890
 0.52468     0.08021
 0.51329     0.08144
 0.50190     0.08258
 0.49051     0.08366
 0.47914     0.08468
 0.46782     0.08562
 0.45652     0.08646
 0.44523     0.08724
 0.43399     0.08795
 0.42282     0.08858
 0.41169     0.08910
 0.40059     0.08956
 0.38956     0.08996
 0.37863     0.09026
 0.36774     0.09046
 0.35691     0.09059
 0.34618     0.09067
 0.33556     0.09064
 0.32501     0.09051
 0.31453     0.09031
 0.30417     0.09006
 0.29395     0.08970
 0.28381     0.08922
 0.27375     0.08868
 0.26380     0.08809
 0.25400     0.08743
 0.24433     0.08667
 0.23477     0.08585
 0.22535     0.08497
 0.21610     0.08402
 0.20699     0.08298
 0.19802     0.08187
 0.18920     0.08071
 0.18057     0.07948
 0.17210     0.07816
 0.16378     0.07678
 0.15563     0.07535
 0.14768     0.07384
 0.13990     0.07226
 0.13229     0.07062
 0.12487     0.06894
 0.11765     0.06720
 0.11062     0.06538
 0.10376     0.06351
 0.09711     0.06161
 0.09067     0.05965
 0.08442     0.05763
 0.07836     0.05558
 0.07252     0.05349
 0.06689     0.05137
 0.06147     0.04919
 0.05625     0.04699
 0.05125     0.04477
 0.04647     0.04253
 0.04191     0.04025
 0.03756     0.03796
 0.03343     0.03567
 0.02954     0.03336
 0.02586     0.03104
 0.02241     0.02873
 0.01918     0.02643
 0.01620     0.02415
 0.01345     0.02187
 0.01092     0.01961
 0.00865     0.01740
 0.00663     0.01523
 0.00488     0.01308
 0.00337     0.01098
 0.00217     0.00893
 0.00129     0.00688
 0.00068     0.00478
 0.00024     0.00263
-0.00008     0.00055
-0.00018    -0.00135
 0.00003    -0.00308
 0.00061    -0.00471
 0.00156    -0.00631
 0.00281    -0.00793
 0.00430    -0.00953
 0.00604    -0.01104
 0.00807    -0.01243
 0.01049    -0.01373
 0.01328    -0.01502
 0.01638    -0.01637
 0.01970    -0.01774
 0.02322    -0.01903
 0.02703    -0.02021
 0.03117    -0.02132
 0.03561    -0.02242
 0.04033    -0.02348
 0.04531    -0.02450
 0.05060    -0.02547
 0.05615    -0.02644
 0.06193    -0.02737
 0.06795    -0.02823
 0.07426    -0.02903
 0.08083    -0.02980
 0.08764    -0.03055
 0.09467    -0.03122
 0.10198    -0.03183
 0.10953    -0.03241
 0.11730    -0.03296
 0.12528    -0.03344
 0.13352    -0.03386
 0.14200    -0.03424
 0.15067    -0.03460
 0.15955    -0.03488
 0.16865    -0.03510
 0.17798    -0.03529
 0.18750    -0.03546
 0.19719    -0.03555
 0.20709    -0.03559
 0.21720    -0.03559
 0.22747    -0.03557
 0.23790    -0.03549
 0.24851    -0.03535
 0.25931    -0.03518
 0.27025    -0.03499
 0.28133    -0.03474
 0.29257    -0.03444
 0.30396    -0.03411
 0.31548    -0.03377
 0.32710    -0.03337
 0.33887    -0.03292
 0.35076    -0.03247
 0.36275    -0.03199
 0.37482    -0.03147
 0.38700    -0.03091
 0.39929    -0.03034
 0.41163    -0.02977
 0.42403    -0.02915
 0.43652    -0.02850
 0.44907    -0.02786
 0.46165    -0.02721
 0.47426    -0.02653
 0.48692    -0.02582
 0.49961    -0.02512
 0.51230    -0.02442
 0.52499    -0.02370
 0.53769    -0.02296
 0.55039    -0.02224
 0.56306    -0.02152
 0.57569    -0.02079
 0.58829    -0.02004
 0.60087    -0.01932
 0.61337    -0.01860
 0.62581    -0.01788
 0.63818    -0.01715
 0.65049    -0.01644
 0.66270    -0.01575
 0.67480    -0.01505
 0.68681    -0.01436
 0.69872    -0.01369
 0.71049    -0.01303
 0.72212    -0.01238
 0.73363    -0.01173
 0.74500    -0.01111
 0.75620    -0.01051
 0.76724    -0.00991
 0.77812    -0.00932
 0.78883    -0.00877
 0.79933    -0.00823
 0.80965    -0.00770
 0.81977    -0.00718
 0.82969    -0.00670
 0.83938    -0.00623
 0.84885    -0.00578
 0.85810    -0.00534
 0.86711    -0.00493
 0.87587    -0.00454
 0.88438    -0.00416
 0.89264    -0.00380
 0.90065    -0.00347
